Order ID,Order Date,Country,City,State,Category,Product Name,Quantity,Profit
NC-2002-426635,15-09-2020,United States,West Johnville,New York,Furnishings,Standing Desk,6,173.99
AL-2020-204151,15-09-2020,United States,South Gary,Florida,Copiers,Xerox 3000,10,717.59
AK-2023-105556,15-09-2020,United States,Brittanyville,Illinois,Storage,Steel Filing Cabinet,10,292.53
NY-2003-161113,15-09-2020,United States,Greerville,Florida,Furnishings,Standing Desk,7,353.8
NV-2006-397901,15-09-2020,United States,West John,Florida,Copiers,Canon ImageRunner,9,253.83
OR-2022-210002,15-09-2020,United States,Bushberg,Florida,Copiers,Canon ImageRunner,10,589.42
DC-2003-217953,15-09-2020,United States,West Shelly,Ohio,Accessories,Inkjet Printer Ink,8,354.29
NV-2025-815794,16-09-2020,United States,Catherineborough,Nevada,Storage,Steel Filing Cabinet,1,785.53
WI-2002-424125,16-09-2020,United States,Lake Patriciamouth,Florida,Accessories,Inkjet Printer Ink,1,189.91
ND-2015-958077,16-09-2020,United States,New Cynthia,Ohio,Labels,Address Labels,6,-111.2
MO-2000-984939,16-09-2020,United States,Hortonview,New York,Storage,Steel Filing Cabinet,2,457.01
ND-2020-781149,16-09-2020,United States,Toddbury,Illinois,Furnishings,Office Chair,7,598.7
PA-2014-371502,16-09-2020,United States,East Brian,New York,Copiers,HP LaserJet Pro,8,-135.02
NE-2003-398330,17-09-2020,United States,Lake Lance,New York,Furnishings,Standing Desk,2,800.63
VA-2017-649499,17-09-2020,United States,West Bradleyburgh,California,Furnishings,Office Chair,8,747.7
NM-2024-569546,17-09-2020,United States,Whitneyland,Washington,Furnishings,Standing Desk,6,-76.28
MI-2021-369194,17-09-2020,United States,Lake Brian,Illinois,Furnishings,Table Lamp,8,843.81
MA-2019-154649,17-09-2020,United States,Port Daniellefurt,California,Copiers,Canon ImageRunner,9,194.27
WA-2024-994616,17-09-2020,United States,Lake Jorge,Florida,Furnishings,Standing Desk,3,139.99
PA-2008-920175,18-09-2020,United States,Christianside,Illinois,Storage,Vertical Stackable Tray,8,660.21
DE-2019-319376,18-09-2020,United States,Youngborough,Florida,Furnishings,Office Chair,10,876.05
RI-2009-420586,18-09-2020,United States,West Karen,New York,Furnishings,Office Chair,2,992.94
HI-2021-225567,18-09-2020,United States,Lovebury,Georgia,Accessories,Inkjet Printer Ink,7,156.16
MD-2014-305249,18-09-2020,United States,Valdezville,New York,Copiers,HP LaserJet Pro,7,351
DC-2001-104965,18-09-2020,United States,Wendyberg,Illinois,Accessories,Inkjet Printer Ink,4,452.28
NJ-2000-174493,18-09-2020,United States,Josephville,Washington,Labels,Color Coding Labels,8,435.04
NC-2005-924366,18-09-2020,United States,New Teresa,Nevada,Storage,Steel Filing Cabinet,5,273.92
MD-2023-649827,18-09-2020,United States,West Tracychester,Washington,Labels,Shipping Labels,10,256.19
KY-2023-303586,19-09-2020,United States,Wongport,Washington,Copiers,Xerox 3000,1,828.37
TX-2017-505205,19-09-2020,United States,Ritaview,Ohio,Storage,Mobile Pedestal,8,946.12
CT-2018-757692,19-09-2020,United States,South Gregoryfurt,Nevada,Furnishings,Office Chair,8,232.4
CT-2001-718722,20-09-2020,United States,Simpsonmouth,Florida,Furnishings,Standing Desk,6,270.17
WV-2001-393120,20-09-2020,United States,Whiteside,New York,Labels,Address Labels,8,168.74
VA-2012-634585,20-09-2020,United States,East Brittanyton,California,Copiers,Canon ImageRunner,10,569.73
MT-2022-363882,20-09-2020,United States,South David,Texas,Labels,Shipping Labels,8,905.08
DE-2024-823062,20-09-2020,United States,Debraburgh,Texas,Storage,Mobile Pedestal,6,-148.04
NJ-2025-923785,20-09-2020,United States,Port Tina,Nevada,Furnishings,Office Chair,4,-122.49
KY-2021-932313,20-09-2020,United States,Port Debbie,Nevada,Copiers,Canon ImageRunner,7,288.05
IL-2000-874953,20-09-2020,United States,Wendyland,Illinois,Copiers,Canon ImageRunner,2,330.91
CT-2008-451481,21-09-2020,United States,Nancyfurt,Washington,Copiers,HP LaserJet Pro,1,682.43
ND-2021-125668,21-09-2020,United States,Natashachester,Georgia,Copiers,Canon ImageRunner,1,382.96
SC-2004-339611,21-09-2020,United States,Millerhaven,Idaho,Accessories,Calculator,5,-190.29
GA-2021-982653,21-09-2020,United States,Melissaville,Nevada,Labels,Address Labels,9,42.76
UT-2023-566428,21-09-2020,United States,New Rhondamouth,Georgia,Copiers,HP LaserJet Pro,6,248.18
NE-2014-120845,21-09-2020,United States,Port Dawnside,Nevada,Accessories,Inkjet Printer Ink,5,208.32
NJ-2010-637599,21-09-2020,United States,Grayton,Idaho,Copiers,Canon ImageRunner,4,2.75
WI-2006-827163,22-09-2020,United States,Smithtown,California,Accessories,Inkjet Printer Ink,10,629.36
CA-2010-991522,22-09-2020,United States,Hughesview,Texas,Accessories,Inkjet Printer Ink,9,-119.68
MN-2006-317713,22-09-2020,United States,West Douglasbury,Nevada,Storage,Steel Filing Cabinet,7,851.63
NH-2006-198568,23-09-2020,United States,West Jeremiah,Ohio,Copiers,Xerox 3000,1,737.41
ND-2006-939946,23-09-2020,United States,New Barbara,Idaho,Accessories,Inkjet Printer Ink,6,349.28
SC-2023-760815,23-09-2020,United States,South Justin,Florida,Accessories,Inkjet Printer Ink,7,320.05
IN-2019-852579,23-09-2020,United States,Burkeport,Florida,Copiers,Canon ImageRunner,3,820.11
ND-2017-875217,23-09-2020,United States,North Mitchellton,Georgia,Storage,Vertical Stackable Tray,7,226.89
GA-2022-697182,23-09-2020,United States,North Jose,Georgia,Labels,Shipping Labels,6,707.21
MT-2014-769286,23-09-2020,United States,Danaville,Ohio,Accessories,Stapler,7,488.91
GA-2018-370757,24-09-2020,United States,Williamsview,California,Furnishings,Table Lamp,1,64.41
GA-2022-726342,24-09-2020,United States,Copelandbury,Nevada,Copiers,HP LaserJet Pro,10,584.28
MS-2004-372534,24-09-2020,United States,West Gregory,Nevada,Furnishings,Standing Desk,1,742.3
AZ-2024-671225,24-09-2020,United States,Evanstad,Florida,Accessories,Inkjet Printer Ink,9,680.27
DC-2000-936681,24-09-2020,United States,North Joshua,Florida,Accessories,Inkjet Printer Ink,1,587.63
KS-2009-361939,25-09-2020,United States,Johnsonberg,Ohio,Furnishings,Standing Desk,2,361.23
VT-2002-977770,25-09-2020,United States,Jenniferville,Idaho,Accessories,Inkjet Printer Ink,9,585.59
AZ-2005-423526,25-09-2020,United States,Port Robinside,California,Storage,Mobile Pedestal,1,735.5
NJ-2013-412042,25-09-2020,United States,Kingville,California,Accessories,Stapler,3,341.55
AL-2022-885650,25-09-2020,United States,Rachelside,Ohio,Accessories,Inkjet Printer Ink,10,723.25
MO-2012-860056,25-09-2020,United States,Scottborough,Florida,Accessories,Inkjet Printer Ink,5,575.4
AL-2009-166267,25-09-2020,United States,Jonestown,California,Storage,Vertical Stackable Tray,8,368.2
AK-2024-308679,25-09-2020,United States,Jenniferburgh,Nevada,Accessories,Stapler,1,-180.87
MA-2024-698604,25-09-2020,United States,Victoriafort,Florida,Accessories,Stapler,7,200.92
PA-2016-324515,25-09-2020,United States,Lake Stephaniefort,Illinois,Storage,Mobile Pedestal,10,229.2
SC-2011-968991,26-09-2020,United States,Port Kathy,Idaho,Copiers,HP LaserJet Pro,2,592.51
AK-2001-112210,26-09-2020,United States,Reeseview,New York,Labels,Color Coding Labels,3,964.17
AL-2016-843643,26-09-2020,United States,Mcbrideborough,Texas,Storage,Steel Filing Cabinet,2,639.55
WI-2007-722138,27-09-2020,United States,New Erik,Florida,Furnishings,Office Chair,6,244.68
IL-2001-327233,28-09-2020,United States,Lake Tammyside,Nevada,Copiers,HP LaserJet Pro,6,264.9
RI-2022-713252,28-09-2020,United States,Jillhaven,Washington,Labels,Shipping Labels,4,759.47
SD-2013-998753,28-09-2020,United States,West Michaelton,Ohio,Furnishings,Standing Desk,3,999.27
SD-2006-725081,29-09-2020,United States,East Mark,Georgia,Copiers,Xerox 3000,9,-198.12
WA-2006-378613,29-09-2020,United States,Annetteton,Washington,Storage,Mobile Pedestal,9,767.68
HI-2002-544006,29-09-2020,United States,Lake Crystalland,Idaho,Labels,Color Coding Labels,4,190.99
CO-2024-467550,29-09-2020,United States,Whitefort,New York,Copiers,HP LaserJet Pro,1,255.26
ME-2016-679380,30-09-2020,United States,Perezmouth,Florida,Accessories,Stapler,7,932.63
KS-2011-495129,30-09-2020,United States,Hullstad,New York,Labels,Address Labels,9,5.42
DC-2005-189374,30-09-2020,United States,Walshville,Washington,Furnishings,Standing Desk,4,-130.63
CT-2017-300013,30-09-2020,United States,Castroside,New York,Copiers,HP LaserJet Pro,6,189.49
KS-2013-172205,30-09-2020,United States,Marioview,Florida,Furnishings,Office Chair,5,30.76
OR-2016-528486,30-09-2020,United States,East Crystalchester,Washington,Furnishings,Table Lamp,6,415.85
MO-2019-142620,01-10-2020,United States,Lake Austinchester,New York,Copiers,Xerox 3000,1,541.74
IL-2025-661496,01-10-2020,United States,New Ronaldland,Washington,Accessories,Stapler,4,-146.4
TN-2016-549406,01-10-2020,United States,South Hollyport,Illinois,Storage,Mobile Pedestal,8,691.47
PA-2020-295693,01-10-2020,United States,North Matthew,Nevada,Copiers,Canon ImageRunner,9,251.95
OH-2014-992426,01-10-2020,United States,East Marissa,Illinois,Copiers,Xerox 3000,2,65.95
NV-2002-904785,01-10-2020,United States,East Erin,Nevada,Copiers,Xerox 3000,8,47.29
MA-2023-648616,01-10-2020,United States,West Teresa,Illinois,Labels,Shipping Labels,5,433.99
AL-2011-495806,02-10-2020,United States,New Seanport,Georgia,Furnishings,Table Lamp,5,582.83
KY-2002-674837,02-10-2020,United States,North Jamie,Ohio,Copiers,Canon ImageRunner,2,79.72
SC-2009-623183,02-10-2020,United States,Josephport,Nevada,Storage,Vertical Stackable Tray,6,83.42
NH-2022-781192,02-10-2020,United States,East Joshua,Texas,Labels,Address Labels,10,-42.43
NY-2024-613957,02-10-2020,United States,Lake Paige,Nevada,Accessories,Calculator,9,554.65
KS-2023-558980,02-10-2020,United States,Port Michaelmouth,Idaho,Accessories,Stapler,10,550.36
ND-2007-432340,03-10-2020,United States,Elijahport,New York,Accessories,Inkjet Printer Ink,10,527.49
ME-2010-957916,03-10-2020,United States,Ashleyburgh,Washington,Labels,Shipping Labels,2,688.51
ME-2017-858086,03-10-2020,United States,Port Jonathan,Texas,Storage,Mobile Pedestal,1,944.4
NJ-2023-167082,03-10-2020,United States,South Jamesfort,New York,Accessories,Stapler,3,17.87
SC-2003-555586,03-10-2020,United States,Lake Steven,New York,Furnishings,Table Lamp,3,951.73
KS-2013-329828,03-10-2020,United States,Hardingburgh,Idaho,Storage,Mobile Pedestal,3,-62.24
NJ-2002-189157,03-10-2020,United States,New Craig,Georgia,Storage,Mobile Pedestal,7,-14.92
WY-2012-738291,04-10-2020,United States,Gonzalezland,Illinois,Copiers,Canon ImageRunner,5,550.62
SC-2021-947034,04-10-2020,United States,Port Charles,New York,Accessories,Stapler,7,780.36
RI-2002-724518,04-10-2020,United States,Dominguezborough,New York,Storage,Steel Filing Cabinet,10,346.84
HI-2003-729194,04-10-2020,United States,Thomaston,Idaho,Labels,Shipping Labels,1,1.3
OK-2019-689695,05-10-2020,United States,Ramirezmouth,Nevada,Labels,Color Coding Labels,7,663.21
DC-2008-625927,05-10-2020,United States,Port Dawnmouth,California,Labels,Color Coding Labels,5,61.97
AR-2020-140556,05-10-2020,United States,Jeffreytown,Texas,Storage,Mobile Pedestal,9,-91.4
ME-2002-836986,05-10-2020,United States,Adamsland,Ohio,Accessories,Calculator,1,455.03
SD-2017-723357,05-10-2020,United States,North Eric,California,Copiers,Canon ImageRunner,9,917.43
NC-2009-910520,05-10-2020,United States,Susanchester,Florida,Labels,Shipping Labels,6,612.28
IA-2000-495208,05-10-2020,United States,South Kimberly,Illinois,Labels,Color Coding Labels,4,18.9
AR-2010-522553,05-10-2020,United States,Port Johnfurt,Idaho,Copiers,Canon ImageRunner,3,690.52
IL-2024-582465,05-10-2020,United States,Lake Brianfort,New York,Furnishings,Standing Desk,5,101.27
DC-2013-360653,05-10-2020,United States,South Brent,Illinois,Storage,Mobile Pedestal,9,738.17
NH-2009-247859,06-10-2020,United States,East Aaron,California,Furnishings,Table Lamp,7,96.28
KY-2022-646076,06-10-2020,United States,North Angelamouth,Georgia,Storage,Mobile Pedestal,6,702.07
WV-2020-701128,06-10-2020,United States,South Brendaberg,Washington,Storage,Vertical Stackable Tray,10,317.61
IN-2003-168492,06-10-2020,United States,North Sandraborough,Georgia,Storage,Mobile Pedestal,4,585.06
WA-2003-601667,06-10-2020,United States,Deniseview,Florida,Accessories,Stapler,5,471.74
AL-2023-578804,07-10-2020,United States,Hornehaven,Illinois,Copiers,Canon ImageRunner,4,379.93
DC-2017-710551,07-10-2020,United States,Danielborough,California,Labels,Shipping Labels,4,69.72
NV-2017-576306,08-10-2020,United States,West Kelly,Washington,Storage,Vertical Stackable Tray,3,-188.4
PA-2025-599273,08-10-2020,United States,Christopherville,Washington,Copiers,HP LaserJet Pro,3,69.43
ND-2017-218142,08-10-2020,United States,Alexanderville,Florida,Furnishings,Table Lamp,1,-185.83
NV-2024-341522,08-10-2020,United States,Benjamintown,Nevada,Storage,Steel Filing Cabinet,2,522.86
KY-2009-881038,09-10-2020,United States,Teresaside,Nevada,Storage,Mobile Pedestal,3,377.6
OR-2001-792085,09-10-2020,United States,Port Angelafurt,Idaho,Accessories,Stapler,8,232.47
NV-2009-107096,09-10-2020,United States,South Jason,Washington,Labels,Color Coding Labels,6,184.8
CT-2007-783421,09-10-2020,United States,Mathewston,Idaho,Copiers,Xerox 3000,3,295.31
OH-2024-984781,10-10-2020,United States,Lauraside,Texas,Labels,Address Labels,5,659.71
VT-2022-776630,10-10-2020,United States,East Justin,New York,Furnishings,Office Chair,1,46.02
MN-2021-116048,10-10-2020,United States,Patriciaville,Idaho,Furnishings,Table Lamp,3,203.03
OH-2005-815789,10-10-2020,United States,North Ianfurt,California,Storage,Mobile Pedestal,3,502.45
WY-2015-561126,10-10-2020,United States,South Gary,Florida,Labels,Color Coding Labels,7,392.21
GA-2007-196459,10-10-2020,United States,Cynthiashire,Ohio,Furnishings,Office Chair,3,17.35
ME-2012-966935,10-10-2020,United States,North Connie,Florida,Labels,Color Coding Labels,8,164.85
AR-2016-480016,11-10-2020,United States,Andrewton,Florida,Storage,Steel Filing Cabinet,9,524.05
KS-2025-249522,11-10-2020,United States,East Michaelview,Texas,Storage,Vertical Stackable Tray,10,680.09
MO-2000-416110,11-10-2020,United States,Carlsonfort,New York,Furnishings,Office Chair,8,-146.53
ND-2005-670738,11-10-2020,United States,Kellymouth,Illinois,Furnishings,Standing Desk,1,51.3
IL-2003-867465,11-10-2020,United States,Davisberg,Nevada,Copiers,HP LaserJet Pro,6,697.84
MT-2009-258462,11-10-2020,United States,Josephfort,California,Storage,Vertical Stackable Tray,8,842.77
MT-2004-829241,11-10-2020,United States,Jasonburgh,Florida,Copiers,Canon ImageRunner,8,-158.67
AZ-2019-870992,11-10-2020,United States,Stevenshire,Georgia,Copiers,Xerox 3000,3,499.32
MT-2016-373494,11-10-2020,United States,Lake Robertberg,Florida,Copiers,HP LaserJet Pro,10,231.24
VT-2004-626420,12-10-2020,United States,Lake Felicia,Texas,Copiers,Xerox 3000,9,711.77
MA-2011-832734,12-10-2020,United States,New Victoriaton,Nevada,Accessories,Inkjet Printer Ink,2,602.67
VT-2019-977594,12-10-2020,United States,Georgestad,Nevada,Accessories,Stapler,6,527.21
WY-2005-221934,12-10-2020,United States,New Donna,Florida,Accessories,Stapler,10,681.37
MT-2008-851707,12-10-2020,United States,West Eric,New York,Furnishings,Table Lamp,10,598.68
GA-2010-257421,13-10-2020,United States,North Calvinchester,California,Storage,Mobile Pedestal,9,127.52
CT-2023-322155,13-10-2020,United States,Kelliton,Georgia,Storage,Steel Filing Cabinet,9,177.37
TN-2015-779781,13-10-2020,United States,South Renee,New York,Furnishings,Office Chair,3,-105.44
WA-2000-790601,13-10-2020,United States,Port Brandi,Florida,Accessories,Stapler,3,113.22
TN-2024-711914,14-10-2020,United States,North Luis,Nevada,Furnishings,Table Lamp,5,-53.41
SC-2014-111298,14-10-2020,United States,Huffbury,Illinois,Accessories,Inkjet Printer Ink,4,772.66
DC-2007-206678,14-10-2020,United States,North Tina,Washington,Storage,Vertical Stackable Tray,6,905.93
IA-2005-422998,14-10-2020,United States,Lake Dennistown,Texas,Labels,Shipping Labels,10,593.06
OK-2008-521546,14-10-2020,United States,Summersville,Texas,Accessories,Calculator,5,351.45
IL-2025-742526,15-10-2020,United States,West Maurice,California,Copiers,Canon ImageRunner,1,183.12
NM-2003-929868,15-10-2020,United States,East David,Idaho,Furnishings,Standing Desk,4,-136.19
MI-2007-705588,15-10-2020,United States,Zunigaton,Idaho,Furnishings,Table Lamp,10,699.31
TX-2003-670213,15-10-2020,United States,New Alexland,Washington,Furnishings,Table Lamp,2,-169.58
OH-2015-431798,15-10-2020,United States,Carolynland,New York,Storage,Mobile Pedestal,6,8.15
LA-2020-207522,16-10-2020,United States,New Gary,Illinois,Labels,Color Coding Labels,5,-46.37
AZ-2024-768166,16-10-2020,United States,South Stevenborough,Georgia,Accessories,Calculator,2,752.19
OH-2011-255539,16-10-2020,United States,Port Vincent,Texas,Furnishings,Office Chair,3,168.86
OK-2014-224413,16-10-2020,United States,Breannaside,Illinois,Accessories,Stapler,9,599.84
NC-2007-186461,16-10-2020,United States,Travisshire,Illinois,Labels,Address Labels,4,306.71
SD-2023-947609,16-10-2020,United States,East Morgan,New York,Copiers,Canon ImageRunner,6,246.02
MI-2002-221437,16-10-2020,United States,West Andrea,New York,Copiers,HP LaserJet Pro,7,-3.83
LA-2006-473019,17-10-2020,United States,Millsfort,Texas,Accessories,Calculator,10,910.97
NM-2009-885187,17-10-2020,United States,South Sallyside,Idaho,Storage,Steel Filing Cabinet,1,419.73
CO-2020-563513,17-10-2020,United States,Oscarhaven,California,Accessories,Stapler,5,459.06
MI-2012-129560,18-10-2020,United States,Cruzchester,Idaho,Accessories,Inkjet Printer Ink,8,528.43
IN-2006-830287,18-10-2020,United States,Hollyburgh,Texas,Accessories,Inkjet Printer Ink,3,265.36
HI-2009-580306,18-10-2020,United States,Johnsonborough,Nevada,Storage,Vertical Stackable Tray,7,740.87
HI-2014-272624,18-10-2020,United States,Holtport,Nevada,Labels,Color Coding Labels,1,148.58
AR-2007-276726,18-10-2020,United States,North Jessica,Florida,Storage,Steel Filing Cabinet,4,275.07
VA-2016-144764,18-10-2020,United States,Port Ann,New York,Labels,Address Labels,3,245.12
IN-2011-468818,19-10-2020,United States,East Eric,Texas,Furnishings,Standing Desk,7,751.46
OR-2001-965292,19-10-2020,United States,Lauramouth,Georgia,Accessories,Stapler,9,692.26
DC-2018-172519,19-10-2020,United States,Gonzalezville,Texas,Furnishings,Standing Desk,1,39.49
TN-2013-961750,19-10-2020,United States,West Jessica,Washington,Storage,Vertical Stackable Tray,7,208.69
ME-2014-765719,19-10-2020,United States,Port Elizabeth,Texas,Labels,Shipping Labels,10,-168.52
KS-2006-672460,19-10-2020,United States,Port Lee,California,Storage,Vertical Stackable Tray,9,866.4
MO-2001-933441,19-10-2020,United States,North Lauren,Florida,Furnishings,Office Chair,1,754.19
RI-2008-910191,19-10-2020,United States,Lake Kayla,Washington,Storage,Mobile Pedestal,5,356.52
OH-2019-161550,20-10-2020,United States,Baileyfort,Idaho,Copiers,HP LaserJet Pro,5,-11.4
AL-2006-796667,20-10-2020,United States,Julianborough,Texas,Accessories,Inkjet Printer Ink,10,482.87
IN-2025-539741,20-10-2020,United States,Hansonmouth,Idaho,Storage,Steel Filing Cabinet,8,188.47
TX-2006-385524,21-10-2020,United States,Port Rogerview,Georgia,Accessories,Inkjet Printer Ink,1,765.55
WY-2021-842107,21-10-2020,United States,Wilsonfurt,Washington,Accessories,Inkjet Printer Ink,10,343.67
ND-2014-339363,21-10-2020,United States,Francoberg,New York,Labels,Shipping Labels,8,-174.74
NJ-2006-298730,21-10-2020,United States,South Tina,Georgia,Labels,Color Coding Labels,8,13.48
ND-2011-888594,21-10-2020,United States,Christopherstad,Ohio,Accessories,Stapler,10,785.65
MT-2012-719196,22-10-2020,United States,South Christopher,Washington,Labels,Address Labels,5,886.05
NV-2020-538745,22-10-2020,United States,Madisonfort,Texas,Copiers,Canon ImageRunner,2,963.31
MT-2000-854526,22-10-2020,United States,West Kristina,Washington,Labels,Color Coding Labels,3,299.49
CT-2009-989684,22-10-2020,United States,Port Jeffreybury,Florida,Furnishings,Table Lamp,7,474.58
NM-2021-195878,22-10-2020,United States,Aprilmouth,Ohio,Storage,Steel Filing Cabinet,1,92.88
CT-2011-264660,22-10-2020,United States,East Jenniferstad,Illinois,Furnishings,Table Lamp,2,-34.41
NM-2018-784368,23-10-2020,United States,Wrightton,Ohio,Copiers,HP LaserJet Pro,2,978.17
FL-2009-909808,23-10-2020,United States,Lake Danielhaven,Georgia,Accessories,Stapler,9,854.14
NJ-2013-516906,23-10-2020,United States,East Danielbury,Illinois,Labels,Address Labels,2,144.25
MO-2007-852311,23-10-2020,United States,Johnton,Georgia,Storage,Vertical Stackable Tray,6,110.58
AL-2011-639019,23-10-2020,United States,New Juanmouth,New York,Copiers,HP LaserJet Pro,2,319.73
DE-2001-217206,24-10-2020,United States,Tylerberg,Nevada,Accessories,Calculator,10,12.36
VA-2017-950965,24-10-2020,United States,East Aprilberg,Texas,Furnishings,Table Lamp,3,147.36
NM-2016-785108,24-10-2020,United States,Jacobbury,Nevada,Accessories,Stapler,2,857.43
NE-2012-566695,24-10-2020,United States,Port Levistad,Ohio,Storage,Mobile Pedestal,8,854.12
VA-2014-268296,24-10-2020,United States,West Jermaine,Texas,Storage,Vertical Stackable Tray,5,259.72
OK-2025-723830,25-10-2020,United States,New Kayla,New York,Labels,Address Labels,3,934.12
VA-2000-139557,25-10-2020,United States,Michaelmouth,Florida,Copiers,Xerox 3000,9,632.23
MA-2000-862413,25-10-2020,United States,North Maria,Georgia,Labels,Shipping Labels,5,-185.57
VT-2008-136882,25-10-2020,United States,West Ashley,Texas,Copiers,Canon ImageRunner,9,814.29
NJ-2012-679544,25-10-2020,United States,Johnnyville,California,Labels,Address Labels,7,-190.99
IA-2020-208276,26-10-2020,United States,West Stevenborough,Ohio,Furnishings,Standing Desk,4,0.3
KY-2017-157460,26-10-2020,United States,Shannonborough,Texas,Labels,Color Coding Labels,10,17.81
AR-2014-244030,27-10-2020,United States,Crystaltown,Nevada,Labels,Address Labels,8,833.54
NH-2020-348360,27-10-2020,United States,Greenview,California,Copiers,HP LaserJet Pro,7,713.42
MD-2000-631259,27-10-2020,United States,Lesliehaven,Washington,Copiers,Canon ImageRunner,4,315.87
ID-2006-557496,28-10-2020,United States,Lake Heidi,California,Labels,Color Coding Labels,4,330.92
TX-2007-614087,28-10-2020,United States,East Feliciaport,Georgia,Accessories,Stapler,1,145.46
TN-2003-866599,28-10-2020,United States,Thomasfort,Washington,Storage,Steel Filing Cabinet,7,-35.71
KY-2000-107849,29-10-2020,United States,North Michealmouth,Florida,Furnishings,Standing Desk,9,410.47
VT-2007-393768,29-10-2020,United States,Brandonside,California,Copiers,Xerox 3000,3,763.08
PA-2001-491127,29-10-2020,United States,Leahborough,Nevada,Accessories,Inkjet Printer Ink,1,37.43
WA-2024-618370,29-10-2020,United States,Garciahaven,Georgia,Accessories,Inkjet Printer Ink,1,863.99
MO-2017-825242,29-10-2020,United States,North Kathleenstad,Texas,Furnishings,Standing Desk,10,790.98
NC-2024-748176,30-10-2020,United States,Zacharyview,Florida,Furnishings,Standing Desk,5,690.34
MA-2004-884853,30-10-2020,United States,New Jennifer,Illinois,Accessories,Calculator,3,-102.28
MI-2019-955570,30-10-2020,United States,Cynthiaton,Georgia,Labels,Color Coding Labels,4,591.91
KS-2008-602901,31-10-2020,United States,East Johnport,California,Accessories,Calculator,10,902.41
KS-2005-401121,31-10-2020,United States,New Darrell,Idaho,Furnishings,Office Chair,4,740.81
AK-2002-792439,31-10-2020,United States,Port Chad,Georgia,Storage,Mobile Pedestal,7,57.31
KS-2019-963639,31-10-2020,United States,Dustinland,California,Furnishings,Standing Desk,1,361.96
NC-2008-938077,31-10-2020,United States,East John,Washington,Furnishings,Office Chair,5,-172.15
AR-2004-970784,31-10-2020,United States,Fieldsbury,Nevada,Furnishings,Standing Desk,3,30.53
OH-2017-182661,31-10-2020,United States,New Triciamouth,Washington,Copiers,Xerox 3000,8,-144.92
VA-2012-795928,31-10-2020,United States,East Ericton,New York,Furnishings,Office Chair,10,-48.5
NJ-2009-771079,01-11-2020,United States,Evelynview,Illinois,Labels,Color Coding Labels,7,243.04
VT-2001-643985,01-11-2020,United States,Payneburgh,California,Accessories,Inkjet Printer Ink,8,-127.59
IN-2011-316866,01-11-2020,United States,West Jennifer,Ohio,Storage,Vertical Stackable Tray,9,584.45
CA-2015-293971,01-11-2020,United States,South Austinville,Ohio,Furnishings,Table Lamp,2,610.24
ND-2024-246630,01-11-2020,United States,East Timothyborough,California,Copiers,Xerox 3000,10,322.95
HI-2012-274994,01-11-2020,United States,East Jesse,Georgia,Storage,Vertical Stackable Tray,10,-125.75
VT-2018-264335,02-11-2020,United States,Teresashire,Florida,Accessories,Calculator,6,905.35
FL-2024-191601,02-11-2020,United States,South Elizabethmouth,Florida,Labels,Shipping Labels,2,242.61
MS-2012-959136,02-11-2020,United States,Barbaraborough,Nevada,Accessories,Stapler,2,188.59
CT-2001-573323,02-11-2020,United States,Lake Brian,Washington,Copiers,HP LaserJet Pro,1,358.52
VT-2015-794830,02-11-2020,United States,Matthewsmouth,Florida,Accessories,Inkjet Printer Ink,2,684.3
SD-2019-204064,03-11-2020,United States,South Michaelachester,Idaho,Copiers,Canon ImageRunner,4,925.85
MT-2008-279827,03-11-2020,United States,New William,Ohio,Furnishings,Office Chair,4,152.17
IA-2000-476731,03-11-2020,United States,Gregorybury,California,Accessories,Inkjet Printer Ink,1,644.31
IL-2014-836928,03-11-2020,United States,East Angela,Texas,Storage,Vertical Stackable Tray,1,809.74
WY-2001-964416,04-11-2020,United States,New Adam,Nevada,Accessories,Inkjet Printer Ink,1,855.49
IL-2010-397619,04-11-2020,United States,Mitchellberg,New York,Storage,Steel Filing Cabinet,4,472.65
KS-2006-210481,04-11-2020,United States,Hammondville,Georgia,Furnishings,Table Lamp,6,385.7
AK-2016-657629,04-11-2020,United States,Williamhaven,Idaho,Furnishings,Standing Desk,9,627.18
MT-2010-767460,04-11-2020,United States,East Misty,Washington,Labels,Address Labels,9,66.55
DC-2019-828240,04-11-2020,United States,Natalieborough,Texas,Furnishings,Standing Desk,4,450.62
IN-2020-790450,05-11-2020,United States,Alexanderhaven,Georgia,Copiers,Xerox 3000,7,531.1
SD-2025-544558,05-11-2020,United States,Jakeview,Idaho,Storage,Steel Filing Cabinet,4,643.14
KY-2015-188685,05-11-2020,United States,Drakemouth,New York,Storage,Steel Filing Cabinet,7,873.31
ND-2006-895432,05-11-2020,United States,Mitchellfurt,Nevada,Storage,Mobile Pedestal,5,58.66
KS-2023-459597,05-11-2020,United States,Jordanhaven,Idaho,Furnishings,Office Chair,10,944.67
AL-2007-358852,05-11-2020,United States,South Christopherchester,Idaho,Labels,Color Coding Labels,5,225.45
MI-2017-471847,05-11-2020,United States,Stephaniefort,Nevada,Furnishings,Office Chair,9,638.43
PA-2001-951918,05-11-2020,United States,New Jenny,California,Accessories,Calculator,10,93.81
KS-2003-748221,05-11-2020,United States,Smithshire,Florida,Copiers,HP LaserJet Pro,1,-119.9
FL-2015-852553,05-11-2020,United States,Staffordfurt,Ohio,Labels,Color Coding Labels,2,10.21
AK-2006-204106,05-11-2020,United States,Lake Kathryn,New York,Furnishings,Office Chair,6,-32.27
